Name,URL,Website,LinkedIn,Email,Phone,City/Region,BC Region,Category,AI Focus Areas,Year Founded,Size,Short Blurb,Key People,Latitude,Longitude,Logo,PercentComplete
"A&K Robotics","https://www.notion.so/A-K-Robotics-240c6f799a3381b59754d589e8a3ae18",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Clarius Mobile Health","https://www.notion.so/Clarius-Mobile-Health-240c6f799a338183be06ec5e56fab949",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"AlayaCare","https://www.notion.so/AlayaCare-240c6f799a3381438fcbd0fa3a62bc52",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Canvass Analytics","https://www.notion.so/Canvass-Analytics-240c6f799a3381f7bad6ee532f9be345",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Wysdom.AI","https://www.notion.so/Wysdom-AI-240c6f799a3381ca982ee5b804915194",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"ModeMagic","https://www.notion.so/ModeMagic-240c6f799a338144beb7ed68c238b2f6",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Ballard Power Systems","https://www.notion.so/Ballard-Power-Systems-240c6f799a33810a85a5eb43eb957c8f",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Carbon Engineering","https://www.notion.so/Carbon-Engineering-240c6f799a33810b9af6ee4286908701",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Nymi","https://www.notion.so/Nymi-240c6f799a338103b406d9bd5d24ce18",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Coinsquare","https://www.notion.so/Coinsquare-240c6f799a3381f4be97d45c4ff47375",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Mogo","https://www.notion.so/Mogo-240c6f799a33818ca54fff1e2c9c5fe6",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Kabam","https://www.notion.so/Kabam-240c6f799a3381bc91decd5baef49401",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Xenon Pharmaceuticals","https://www.notion.so/Xenon-Pharmaceuticals-240c6f799a3381f0a30df62d25bcc9be",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Acuitas Therapeutics","https://www.notion.so/Acuitas-Therapeutics-240c6f799a3381efbe0de832f6cc8fa5",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Svante","https://www.notion.so/Svante-240c6f799a3381c7b421e926d3054742",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Saltworks Technologies","https://www.notion.so/Saltworks-Technologies-240c6f799a33818fa249faf56a2e5a09",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Later","https://www.notion.so/Later-240c6f799a3381038167da533663fef3",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Article","https://www.notion.so/Article-240c6f799a33819e830ef212cabba53a",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Cmd","https://www.notion.so/Cmd-240c6f799a338127b1f3da85914771d6",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,60
"Edvisor.io","https://www.notion.so/Edvisor-io-23fc6f799a3381778fb1fbfa25cbea69",1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,60
"MindfulGarden","https://www.notion.so/MindfulGarden-23fc6f799a3381929e0def8175c956a9",1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,60
"Big Whale Labs","https://www.notion.so/Big-Whale-Labs-23fc6f799a33819a8f42c66d712bf14b",1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,60
"BC AI Gaming Innovation Fund","https://www.notion.so/BC-AI-Gaming-Innovation-Fund-23fc6f799a33814c9abedd34607880ce",0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,60
"Vancouver Game Development AI Collective","https://www.notion.so/Vancouver-Game-Development-AI-Collective-23fc6f799a33819e8b3fd47a49dbbfd0",0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,60
"Unity Muse Vancouver Users","https://www.notion.so/Unity-Muse-Vancouver-Users-23fc6f799a3381299bf2f50c3fdadaed",0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,60
"Keywords Studios Vancouver","https://www.notion.so/Keywords-Studios-Vancouver-23fc6f799a3381788a85c2dba6b35b10",1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,60
"External Development Summit (XDS)","https://www.notion.so/External-Development-Summit-XDS-23fc6f799a3381739383eaf346b45cd7",0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,60
"Law Society of BC AI Ethics Initiative","https://www.notion.so/Law-Society-of-BC-AI-Ethics-Initiative-23fc6f799a3381f18ce8f669be4346de",0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,60
"BC Securities Commission RegTech Sandbox","https://www.notion.so/BC-Securities-Commission-RegTech-Sandbox-23fc6f799a3381edbc87ce76c95fd03b",0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,60
"Clio","https://www.notion.so/Clio-23fc6f799a33818f81c1daa1fa1a2a5c",0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,60
"Prince George AI Fire Detection Network","https://www.notion.so/Prince-George-AI-Fire-Detection-Network-23fc6f799a338114971bc7c3b76341ba",0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,60
"Forest Innovation and Bioeconomy Program","https://www.notion.so/Forest-Innovation-and-Bioeconomy-Program-23fc6f799a33815e8e98f88e3e526304",0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,60
"Canadian Forest Service Mass Timber Lab","https://www.notion.so/Canadian-Forest-Service-Mass-Timber-Lab-23fc6f799a338105b4ffde202f58cb7a",0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,60
"qathet Regional District AI Fire System","https://www.notion.so/qathet-Regional-District-AI-Fire-System-23fc6f799a3381cd95b5e4424e1a4c4c",0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,60
"Blue Economy Innovation Hub","https://www.notion.so/Blue-Economy-Innovation-Hub-23fc6f799a33819bbe47cfbd077585dc",0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,60
"MarineAI Technologies","https://www.notion.so/MarineAI-Technologies-23fc6f799a338154ab55d07faddcc321",1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,60
"BC On-Farm Technology Adoption Program","https://www.notion.so/BC-On-Farm-Technology-Adoption-Program-23fc6f799a33816ca039ff4cfaea5143",1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,60
"DP World Canada","https://www.notion.so/DP-World-Canada-23fc6f799a338176bc16dad5b67b0e95",0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,60
"Nirvanic Consciousness Technologies","https://www.notion.so/Nirvanic-Consciousness-Technologies-23fc6f799a338186a592f00d7e53f283",1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,60
"Audette.io","https://www.notion.so/Audette-io-23fc6f799a3381f7ab73c96bd35cde2e",1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,60
"MATT3R","https://www.notion.so/MATT3R-23fc6f799a33819fa7d4d3ba547c55dc",1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,60
"Epsilon Venture Group","https://www.notion.so/Epsilon-Venture-Group-23dc6f799a3381bfbb08e6e85b32bac1",0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,60
"Insight Global","https://www.notion.so/Insight-Global-23dc6f799a338155ae3ad66f1dc1962f",0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,60
"Telus Ventures","https://www.notion.so/Telus-Ventures-23dc6f799a338190a6ebf0c5683c5548",0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,60
"Drive Hockey Analytics","https://www.notion.so/Drive-Hockey-Analytics-23dc6f799a338187a016d27418833bc7",0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,60
"Victory Square Technologies","https://www.notion.so/Victory-Square-Technologies-23dc6f799a338169a5f3ca476bfb8b0d",0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,60
"Persistent Systems","https://www.notion.so/Persistent-Systems-23dc6f799a33812ab731f12a47839f7c",0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,60
"Wayve","https://www.notion.so/Wayve-23dc6f799a3381f19e1cff4989b34112",0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,60
"Meton.ai (UnlockLand parent company)","https://www.notion.so/Meton-ai-UnlockLand-parent-company-23dc6f799a3381c6982ac311a194070d",0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,60
"ClearSpark AI","https://www.notion.so/ClearSpark-AI-23dc6f799a3381da91c9c89f305b9859",0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,60
"Google for Startups Accelerator: AI for Nature","https://www.notion.so/Google-for-Startups-Accelerator-AI-for-Nature-236c6f799a33810386f2ff0a75c70895",0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,60
"RBC Borealis AI (Vancouver Lab)","https://www.notion.so/RBC-Borealis-AI-Vancouver-Lab-1f8c6f799a338179a60ddaa0d4738e2e",0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,60
"Pender Ventures","https://www.notion.so/Pender-Ventures-1f1c6f799a338191a508f58e9e0454f1",1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,60
"AltaML (Vancouver)","https://www.notion.so/AltaML-Vancouver-1f0c6f799a338117805dd816bdc7150d",0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,60
"Launch Academy","https://www.notion.so/Launch-Academy-1f0c6f799a33816eb041d6e6ac5cd621",1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,60
"VR/AR Association – Vancouver Chapter","https://www.notion.so/VR-AR-Association-Vancouver-Chapter-1f0c6f799a33816b8efdcb8624e70fdd",1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,60
"Tasktop","https://www.notion.so/Tasktop-240c6f799a3381acb9ebe0a1b540af8d",1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,67
"Appnovation","https://www.notion.so/Appnovation-240c6f799a338150a237c55332a2d061",1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,67
"Procurify","https://www.notion.so/Procurify-240c6f799a3381e4b5e4d3e039632bec",1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,67
"STEMCELL Technologies","https://www.notion.so/STEMCELL-Technologies-240c6f799a33817d898ffc94ede14e55",1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,67
"Thinkific","https://www.notion.so/Thinkific-240c6f799a338147beede0df8d0c74fc",1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,67
"Trulioo","https://www.notion.so/Trulioo-240c6f799a3381419a97edc6de36d550",1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,67
"Minerva Intelligence","https://www.notion.so/Minerva-Intelligence-240c6f799a33815b9c2bde11e9dc0aac",1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,67
"AI Community Conference - Vancouver","https://www.notion.so/AI-Community-Conference-Vancouver-23fc6f799a3381b1acfef0c48073ddf1",1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,67
"Riipen","https://www.notion.so/Riipen-23fc6f799a3381148831f6860381867d",1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,67
"Kardium","https://www.notion.so/Kardium-23fc6f799a33813183d7ecc0684531fd",1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,67
"Felix","https://www.notion.so/Felix-23fc6f799a3381089cd5c0553179881b",1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,67
"18 Wheels Logistics","https://www.notion.so/18-Wheels-Logistics-23fc6f799a3381ed8769d0d02a96a329",1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,67
"Indiegraf","https://www.notion.so/Indiegraf-23fc6f799a33817fb1a1cf03fb8261ed",1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,67
"Women in Machine Learning & Data Science (WiMLDS Vancouver)","https://www.notion.so/Women-in-Machine-Learning-Data-Science-WiMLDS-Vancouver-23dc6f799a338100a933dac23159a3b0",0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Gaze","https://www.notion.so/Gaze-23dc6f799a338191aed1c426c1c54f00",0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,67
"RBC Borealis","https://www.notion.so/RBC-Borealis-23dc6f799a3381f6bf0fea2117753b46",0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Talentful.ai","https://www.notion.so/Talentful-ai-23dc6f799a338164a83cf0bc2d8071c7",0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"bots4impact","https://www.notion.so/bots4impact-23dc6f799a338145aec1ecc7c1545fec",0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Juicey Turf","https://www.notion.so/Juicey-Turf-23dc6f799a338149ba02df39efae8ca8",0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Livnao Technologies","https://www.notion.so/Livnao-Technologies-23dc6f799a338112bed0cea9251776cf",0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Leaders of Tomorrow Institute Inc.","https://www.notion.so/Leaders-of-Tomorrow-Institute-Inc-23dc6f799a3381e58eafc1fe8fbbad3d",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Helios-Helmet","https://www.notion.so/Helios-Helmet-23dc6f799a3381db8d0ac513f276a998",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"BujiBui Inc.","https://www.notion.so/BujiBui-Inc-23dc6f799a3381299e9ee173ae212c56",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"CamDo Solutions Inc.","https://www.notion.so/CamDo-Solutions-Inc-23dc6f799a3381acb2aee2ae16e533f7",0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Scoop Robotix","https://www.notion.so/Scoop-Robotix-23dc6f799a33812a8281fc26880489c8",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Secur3D","https://www.notion.so/Secur3D-23dc6f799a33817595e4d47f67d82e1b",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Safety CLI Cybersecurity","https://www.notion.so/Safety-CLI-Cybersecurity-23dc6f799a338142a860f4edc5058562",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"AI Home Optimizer","https://www.notion.so/AI-Home-Optimizer-23dc6f799a3381b78f07fb4132cff563",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Adopto","https://www.notion.so/Adopto-23dc6f799a33814d8e9fded8704cfdba",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Swipe Right App","https://www.notion.so/Swipe-Right-App-23dc6f799a3381e59701ed735281d85a",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Ringable AI","https://www.notion.so/Ringable-AI-23dc6f799a338116ba98e112febed2b5",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Prompt Genie","https://www.notion.so/Prompt-Genie-23dc6f799a338176ab6efaa7b6117bab",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"LōD Technologies Inc.","https://www.notion.so/L-D-Technologies-Inc-23dc6f799a3381dc8137c5cefae032c8",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"EPIC Semiconductors","https://www.notion.so/EPIC-Semiconductors-23dc6f799a338181b9d9cba6685bb81d",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Thynkli","https://www.notion.so/Thynkli-23dc6f799a338115b11ecf09506ea76e",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"FansNetwork","https://www.notion.so/FansNetwork-23dc6f799a3381c8aeebdd68a7b8cead",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Blackout Media","https://www.notion.so/Blackout-Media-23dc6f799a33814dbcfec9226472778c",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"1SecondPainting","https://www.notion.so/1SecondPainting-23dc6f799a33810fa61fd813454afa7b",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"XARIIA","https://www.notion.so/XARIIA-23dc6f799a338119a2cee4c14ad40b5a",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Flashee","https://www.notion.so/Flashee-23dc6f799a3381c4b67bc1db4ba889d3",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Caseway","https://www.notion.so/Caseway-23dc6f799a338155a137e76ee0bdcf89",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"VRFY Inc.","https://www.notion.so/VRFY-Inc-23dc6f799a338148b08cec1001d1a0ab",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Artemisdata","https://www.notion.so/Artemisdata-23dc6f799a3381eb8091e3ab8403d7f9",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"CodeMaker AI Inc.","https://www.notion.so/CodeMaker-AI-Inc-23dc6f799a33817e8791ca6b2c990bcc",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Automate.","https://www.notion.so/Automate-23dc6f799a33810b8ae4eb150b5391de",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"usediscovery.ai","https://www.notion.so/usediscovery-ai-23dc6f799a3381c6afcdd50471279ba5",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"OneTask","https://www.notion.so/OneTask-REDACTED-PLACEHOLDER",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Swae","https://www.notion.so/Swae-23dc6f799a3381b2a73ede88592542bb",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Optimate AI","https://www.notion.so/Optimate-AI-23dc6f799a3381c0842fcde8858275b8",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Damon","https://www.notion.so/Damon-23dc6f799a33815581cfce961fc1296b",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"akche technologies inc","https://www.notion.so/akche-technologies-inc-23dc6f799a33819cb87ee98c56bd600e",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Artenal","https://www.notion.so/Artenal-23dc6f799a33816aba8ef02e22bb6389",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Neupeak","https://www.notion.so/Neupeak-23dc6f799a3381a7950eee1fc858a13c",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Implant Genius","https://www.notion.so/Implant-Genius-23dc6f799a338131a01dfe2435ae7c98",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"GenerationsE","https://www.notion.so/GenerationsE-23dc6f799a33819eb904c87232c576ba",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Inofuse","https://www.notion.so/Inofuse-23dc6f799a33818bb5d1c3cd6a9e14ce",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Flutter Care","https://www.notion.so/Flutter-Care-23dc6f799a3381f69472eeb83c737642",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Scrubs Co-Pilot","https://www.notion.so/Scrubs-Co-Pilot-23dc6f799a3381a38c3ac7bc6bec42af",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Avicena AI","https://www.notion.so/Avicena-AI-23dc6f799a3381bdb6bee304d21bf50d",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"ConcussionRx","https://www.notion.so/ConcussionRx-23dc6f799a338132b8a7f0e92c00ba6e",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Prenuvo","https://www.notion.so/Prenuvo-23dc6f799a338167bdf0f6b3b8bd7495",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Arca","https://www.notion.so/Arca-23dc6f799a33811f8d15ef67d8ebc591",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Animikii Indigenous Technology Inc","https://www.notion.so/Animikii-Indigenous-Technology-Inc-23dc6f799a33814d9f8bcccfc1b2f434",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"AIM Lab (Artificial Intelligence in Medicine Lab)","https://www.notion.so/AIM-Lab-Artificial-Intelligence-in-Medicine-Lab-23dc6f799a3381c5ba86fbc5e2051f65",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"3DentAI","https://www.notion.so/3DentAI-23dc6f799a3381e0af85d21b4e1ce784",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"CoPilot AI","https://www.notion.so/CoPilot-AI-23dc6f799a3381c48070f76878fd1555",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Noratek Solutions","https://www.notion.so/Noratek-Solutions-23dc6f799a3381c7bd3fd41c5e477c8a",0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,67
"AI for Ecommerce Non-Profit Society","https://www.notion.so/AI-for-Ecommerce-Non-Profit-Society-23dc6f799a3381e0a48dea0cb432a376",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Genesis AI Corp","https://www.notion.so/Genesis-AI-Corp-23dc6f799a3381599e94f79403c7f31e",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Axiom Zen","https://www.notion.so/Axiom-Zen-236c6f799a338112a451ee0f4b3548bb",0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"ASC Creative Ltd.","https://www.notion.so/ASC-Creative-Ltd-236c6f799a338157818ec892b8d2b40e",0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,67
"BetterTable","https://www.notion.so/BetterTable-236c6f799a338197bad4d67850271c06",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"SenseNet","https://www.notion.so/SenseNet-236c6f799a33819588cdcd49fcb892c3",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Artemis","https://www.notion.so/Artemis-236c6f799a3381cdb214fa0c242ac127",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"ThinkLabs AI","https://www.notion.so/ThinkLabs-AI-236c6f799a3381b08c0cfb94e425d88a",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Jetson","https://www.notion.so/Jetson-236c6f799a3381f1b28cdc1cf9487e0d",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"Kensington Capital Partners","https://www.notion.so/Kensington-Capital-Partners-236c6f799a33815298fdedce1ecaa227",1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,67
"SAP Canada (Vancouver)","https://www.notion.so/SAP-Canada-Vancouver-1f7c6f799a33816ab2f7edc1e28485d6",0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,67
"Meta Vancouver","https://www.notion.so/Meta-Vancouver-1f7c6f799a338150aa24cadf9a13db14",1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,67
"221A Node Library","https://www.notion.so/221A-Node-Library-1f0c6f799a3381f18537f88511a6dccd",1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,67
"UBC Master of Data Science (MDS)","https://www.notion.so/UBC-Master-of-Data-Science-MDS-1f0c6f799a33819bba06c229403fb1a4",1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,67
"BC Tech Association","https://www.notion.so/BC-Tech-Association-1f0c6f799a3381619b56d60856022333",0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,67
"Dapper Labs","https://www.notion.so/Dapper-Labs-23fc6f799a3381929d2fe1c3d5f4a2a9",1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,73
"Leasey.AI","https://www.notion.so/Leasey-AI-23fc6f799a3381b59314fe3df8ab6f2c",1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,73
"Athennian","https://www.notion.so/Athennian-23fc6f799a3381ec9b00e5350a21065d",1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,73
"Investment Agriculture Foundation of BC","https://www.notion.so/Investment-Agriculture-Foundation-of-BC-23fc6f799a338118a3dbc64044ece7c9",1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,73
"West Vancouver Schools Cybersecurity AI Program","https://www.notion.so/West-Vancouver-Schools-Cybersecurity-AI-Program-23fc6f799a3381149186cd143a7d0bab",1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,73
"Flytographer","https://www.notion.so/Flytographer-23fc6f799a3381289d7ecc6d58d9cd0c",1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,73
"Barnacle Systems","https://www.notion.so/Barnacle-Systems-23fc6f799a33818d8e80f8ea7d3f696c",1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,73
"AbCellera Biologics","https://www.notion.so/AbCellera-Biologics-23dc6f799a3381d08914ffcdc86b1700",0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,73
"PacifiCan AI Initiative","https://www.notion.so/PacifiCan-AI-Initiative-23dc6f799a338181ab90c9bf9cec8e9c",0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,73
"WillowTree®","https://www.notion.so/WillowTree-23dc6f799a3381de9b78e0f32293ced2",0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,73
"FTSY","https://www.notion.so/FTSY-23dc6f799a3381408403e09bb69985d4",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"MashUp Machine","https://www.notion.so/MashUp-Machine-23dc6f799a33814c8345fef4b40a6697",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"SHADE.ai","https://www.notion.so/SHADE-ai-23dc6f799a3381e2a85de2a0d3f4b05a",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"AntEater","https://www.notion.so/AntEater-23dc6f799a3381a5864bfc8e055e7ae7",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Growlyn","https://www.notion.so/Growlyn-23dc6f799a338146a4bbf289226a1c22",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Lambda Science","https://www.notion.so/Lambda-Science-23dc6f799a33811eaabdc0551d8c4da4",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Sentient","https://www.notion.so/Sentient-23dc6f799a3381578931f46f8cf77e63",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"TalentMarketplace","https://www.notion.so/TalentMarketplace-23dc6f799a338180946de027f77f5721",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Sports Iq Analytics","https://www.notion.so/Sports-Iq-Analytics-23dc6f799a3381b5a6c5f9881d713228",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Strategybox","https://www.notion.so/Strategybox-23dc6f799a3381c4ab6ed5054a76ea73",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Scanbo","https://www.notion.so/Scanbo-23dc6f799a33811a82c7fbdde4cbfe8a",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Blockmint","https://www.notion.so/Blockmint-23dc6f799a3381dbaf41c09c08abf9d7",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Advize","https://www.notion.so/Advize-23dc6f799a33811db460d2c8f341a7f4",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Viewpoint Ai","https://www.notion.so/Viewpoint-Ai-23dc6f799a338103a5edf5fff8b87864",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Xtract Ai","https://www.notion.so/Xtract-Ai-23dc6f799a338157b566d30d584bf312",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Onecup Ai","https://www.notion.so/Onecup-Ai-23dc6f799a338181b5c1fa5d120a9ced",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"ARoster.com","https://www.notion.so/ARoster-com-23dc6f799a33814aa50fcc9e3d903770",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Flento app (by Acrostrong)","https://www.notion.so/Flento-app-by-Acrostrong-23dc6f799a3381fab173f06fc8eb85db",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
